client_id,job_type,location,age,income,expenses,debt,seniority_months,payment_consistency,loan_amount,employment_type,mobile_payment_ratio,ledger_quality_score,outcome,outcome_label,risk_score,risk_narrative,is_fraud,timestamp
TND-01369,Mechanic,Ben Arous,44,2299.79,1879.83,98.37,11,0.554,7642.98,informal,0.545,0.514,1,Good Payer,0.579,Moderate documentation quality (score: 0.51). Income verifiable but irregular. Payment history shows delays during low season.,0,2025-03-23T17:23:46.823126
TND-01370,Taxi Driver,Sousse,56,1692.08,1020.62,569.8,53,0.547,6438.59,informal,0.325,0.623,0,Defaulter,0.419,Unverifiable income sources for Taxi Driver. Poor ledger quality (score: 0.62). Multiple inconsistencies in documentation.,0,2024-05-26T17:23:46.823137
TND-01371,Market Vendor,Tunis,59,1746.25,1065.11,0.44,90,0.861,6512.88,informal,0.274,0.972,1,Good Payer,0.9,Steady cash flow verified via handwritten ledger. 90 months operational history as Market Vendor with consistent client base.,0,2024-06-09T17:23:46.823150
TND-01372,Tailor,Bizerte,33,919.6,716.64,73.94,24,0.657,2701.14,informal,0.445,0.48,0,Late Payer,0.496,Moderate documentation quality (score: 0.48). Income verifiable but irregular. Payment history shows delays during low season.,0,2025-09-09T17:23:46.823171
TND-01373,Plumber,Ariana,50,1445.85,1118.66,33.98,12,0.694,3836.58,informal,0.335,0.856,1,Good Payer,0.676,Established Plumber with 12 months seniority. Ledger quality score 0.86 shows organized financial management. Low debt-to-income ratio.,0,2024-12-11T17:23:46.823184
TND-01374,Street Food Vendor,Bizerte,28,681.1,456.57,807.89,54,0.379,1046.72,informal,0.567,0.6,0,Defaulter,0.251,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2025-07-31T17:23:46.823196
TND-01375,Freelance Designer,Ariana,48,3487.05,2679.18,2073.07,12,0.483,8808.0,mixed,0.574,0.859,0,Defaulter,0.266,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2025-04-10T17:23:46.823208
TND-01376,Delivery Driver,Sfax,48,976.5,653.28,203.09,39,0.719,2587.16,informal,0.604,0.692,1,Good Payer,0.607,Acceptable risk profile for informal Delivery Driver. Limited savings buffer ($323/month) may cause occasional late payments.,0,2024-09-23T17:23:46.823222
TND-01377,Private Tutor,Tunis,48,1787.92,1508.41,2850.29,110,0.432,4797.79,mixed,0.546,0.765,0,Late Payer,0.458,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2026-01-04T17:23:46.823235
TND-01378,Carpenter,Nabeul,60,2865.68,2351.44,581.61,79,0.543,9825.68,informal,0.329,0.689,0,Defaulter,0.433,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2025-08-05T17:23:46.823246
TND-01379,Freelance Designer,Ariana,43,3531.4,2344.43,4784.25,55,0.366,13014.49,mixed,0.521,0.732,0,Defaulter,0.396,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2025-06-08T17:23:46.823258
TND-01381,Tailor,Ben Arous,51,1742.0,1185.12,39.16,95,0.778,5145.65,informal,0.417,0.777,1,Good Payer,0.654,Steady cash flow verified via handwritten ledger. 95 months operational history as Tailor with consistent client base.,0,2025-05-01T17:23:46.823281
TND-01382,Mechanic,Bizerte,24,2166.67,1459.03,2220.98,20,0.471,4743.96,informal,0.724,0.819,0,Defaulter,0.316,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2025-01-05T17:23:46.823296
TND-01383,Carpenter,Nabeul,62,2506.88,1797.02,1508.73,110,0.486,7228.9,informal,0.301,0.882,0,Late Payer,0.599,Acceptable risk profile for informal Carpenter. Limited savings buffer ($710/month) may cause occasional late payments.,0,2024-03-21T17:23:46.823308
TND-01384,Street Food Vendor,Sfax,54,1234.8,786.92,932.67,48,0.581,2191.76,informal,0.49,0.989,1,Good Payer,0.559,Acceptable risk profile for informal Street Food Vendor. Limited savings buffer ($448/month) may cause occasional late payments.,0,2025-12-14T17:23:46.823321
TND-01385,Delivery Driver,Nabeul,62,2257.65,1559.66,1588.69,108,0.5,3592.51,informal,0.197,1.0,1,Good Payer,0.563,Acceptable risk profile for informal Delivery Driver. Limited savings buffer ($698/month) may cause occasional late payments.,0,2024-11-15T17:23:46.823333
TND-01386,Electrician,Gabes,34,1942.85,1562.74,1989.13,4,0.416,5575.95,informal,0.536,0.515,0,Defaulter,0.13,Unverifiable income sources for Electrician. Poor ledger quality (score: 0.52). Multiple inconsistencies in documentation.,0,2024-11-20T17:23:46.823345
TND-01387,Private Tutor,Nabeul,57,1850.52,1319.48,1096.53,83,0.528,6291.44,mixed,0.491,0.993,0,Late Payer,0.566,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2024-09-29T17:23:46.823357
TND-01388,Freelance Designer,Bizerte,34,2548.2,1849.81,1103.64,39,0.684,5828.45,mixed,0.693,0.932,1,Good Payer,0.71,Established Freelance Designer with 39 months seniority. Ledger quality score 0.93 shows organized financial management. Low debt-to-income ratio.,0,2026-01-02T17:23:46.823373
TND-01389,Mechanic,Ariana,57,1380.3,1051.76,1563.56,18,0.396,3951.33,informal,0.529,0.474,0,Defaulter,0.219,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2025-12-25T17:23:46.823386
TND-01390,Private Tutor,Bizerte,34,1017.5,847.31,1511.56,24,0.321,3926.29,mixed,0.513,0.541,0,Defaulter,0.244,Unverifiable income sources for Private Tutor. Poor ledger quality (score: 0.54). Multiple inconsistencies in documentation.,0,2024-08-21T17:23:46.823398
TND-01391,Electrician,Sfax,64,2866.56,2019.98,2303.71,73,0.43,10063.65,informal,0.392,0.863,0,Defaulter,0.395,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2026-01-18T17:23:46.823410
TND-01392,Artisan,Bizerte,40,1910.01,1244.49,1620.89,79,0.57,3984.37,informal,0.588,0.676,0,Late Payer,0.556,Acceptable risk profile for informal Artisan. Limited savings buffer ($666/month) may cause occasional late payments.,0,2025-03-21T17:23:46.823425
TND-01393,Mechanic,Tunis,28,2001.33,1214.2,356.3,37,0.736,7102.33,informal,0.681,0.702,0,Late Payer,0.624,Acceptable risk profile for informal Mechanic. Limited savings buffer ($787/month) may cause occasional late payments.,0,2025-05-05T17:23:46.823437
TND-01394,Electrician,Sousse,38,2530.12,2015.47,3223.09,30,0.43,8183.3,informal,0.693,0.614,0,Defaulter,0.374,High debt-to-income ratio (127.4%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2024-10-04T17:23:46.823449
TND-01395,Delivery Driver,Sfax,47,1522.56,1276.61,290.98,61,0.527,5644.99,informal,0.232,0.87,0,Late Payer,0.565,Seasonal income fluctuations typical for Delivery Driver sector. Ledger legible but shows recording gaps. Generally reliable with occasional liquidity constraints.,0,2025-01-01T17:23:46.823462
TND-01396,Mechanic,Ariana,58,3500.94,2388.14,1007.15,118,0.6,9417.13,informal,0.594,0.951,1,Good Payer,0.776,High-quality documentation provided. Mobile payment usage (59%) indicates strong digital literacy. Reliable income patterns observed.,0,2024-11-28T17:23:46.823474
TND-01397,Mechanic,Ariana,23,1166.62,850.93,2151.69,15,0.328,2214.65,informal,0.647,0.707,0,Defaulter,0.147,Unverifiable income sources for Mechanic. Poor ledger quality (score: 0.71). Multiple inconsistencies in documentation.,0,2024-05-19T17:23:46.823487
TND-01398,Private Tutor,Sousse,62,2062.13,1725.25,58.82,112,0.611,5710.27,mixed,0.558,0.843,1,Good Payer,0.691,Established Private Tutor with 112 months seniority. Ledger quality score 0.84 shows organized financial management. Low debt-to-income ratio.,0,2024-06-25T17:23:46.823502
TND-01399,Plumber,Nabeul,61,1588.15,1188.07,546.53,36,0.66,5791.11,informal,0.431,0.701,0,Defaulter,0.447,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2024-12-05T17:23:46.823515
TND-01400,Private Tutor,Sousse,21,899.51,566.7,303.61,9,0.579,3424.51,mixed,0.888,0.543,0,Defaulter,0.412,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2025-04-12T17:23:46.823527
TND-01401,Street Food Vendor,Gabes,41,1584.95,1083.31,1482.45,103,0.5,2400.68,informal,0.618,0.978,0,Defaulter,0.342,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2024-03-18T17:23:46.823539
TND-01402,Mechanic,Sousse,40,2551.27,1904.25,829.44,21,0.536,6150.05,informal,0.373,0.751,0,Defaulter,0.352,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2024-06-20T17:23:46.823552
TND-01403,Taxi Driver,Bizerte,24,1889.07,1489.63,507.03,16,0.634,7043.37,informal,0.597,0.506,1,Good Payer,0.453,Acceptable risk profile for informal Taxi Driver. Limited savings buffer ($399/month) may cause occasional late payments.,0,2025-06-11T17:23:46.823565
TND-01404,Delivery Driver,Bizerte,37,1869.4,1293.26,2492.52,65,0.531,6887.34,informal,0.575,0.782,1,Good Payer,0.478,Moderate documentation quality (score: 0.78). Income verifiable but irregular. Payment history shows delays during low season.,0,2025-09-25T17:23:46.823578
TND-01405,Tailor,Nabeul,52,1994.67,1272.73,174.14,32,0.709,4892.72,informal,0.688,0.68,1,Good Payer,0.735,Strong informal credit history. Regular mobile money transactions align with declared income. Active business with repeat customer evidence.,0,2025-04-09T17:23:46.823591
TND-01406,Electrician,Sfax,29,2748.0,2236.4,632.7,48,0.736,10657.54,informal,0.808,1.0,1,Good Payer,0.533,Moderate documentation quality (score: 1.00). Income verifiable but irregular. Payment history shows delays during low season.,0,2025-08-08T17:23:46.823603
TND-01407,Private Tutor,Sousse,21,1701.21,1262.81,295.89,7,0.696,5147.33,mixed,0.977,0.892,0,Late Payer,0.624,Moderate documentation quality (score: 0.89). Income verifiable but irregular. Payment history shows delays during low season.,0,2025-06-18T17:23:46.823627
TND-01408,Tailor,Nabeul,46,2280.2,1580.27,46.5,72,0.668,4872.83,informal,0.5,0.885,1,Good Payer,0.59,Moderate documentation quality (score: 0.89). Income verifiable but irregular. Payment history shows delays during low season.,0,2025-10-19T17:23:46.823649
TND-01409,Tailor,Gabes,59,1396.27,881.76,2.37,68,0.637,3132.84,informal,0.471,0.647,1,Good Payer,0.713,Strong informal credit history. Regular mobile money transactions align with declared income. Active business with repeat customer evidence.,0,2024-12-12T17:23:46.823661
TND-01410,Plumber,Sfax,40,3538.44,2769.79,907.88,95,0.608,7113.37,informal,0.742,1.0,1,Good Payer,0.715,Strong informal credit history. Regular mobile money transactions align with declared income. Active business with repeat customer evidence.,0,2025-03-01T17:23:46.823673
TND-01411,Plumber,Nabeul,29,2461.23,1889.83,1699.93,5,0.49,7982.35,informal,0.56,0.576,0,Defaulter,0.296,High debt-to-income ratio (69.1%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2025-02-21T17:23:46.823685
TND-01412,Electrician,Sousse,24,1682.82,1401.99,1567.83,34,0.462,2954.63,informal,0.858,0.5,0,Defaulter,0.423,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2025-09-18T17:23:46.823699
TND-01413,Electrician,Tunis,62,2708.12,1945.69,1837.49,110,0.37,8230.58,informal,0.246,0.677,0,Defaulter,0.398,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2024-06-18T17:23:46.823711
TND-01414,Tailor,Nabeul,30,1816.99,1516.9,283.57,97,0.533,3749.99,informal,0.28,0.766,0,Late Payer,0.46,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2024-03-19T17:23:46.823727
TND-01415,Electrician,Ben Arous,46,1186.99,762.51,1518.39,13,0.311,3023.99,informal,0.497,0.531,0,Defaulter,0.322,Unverifiable income sources for Electrician. Poor ledger quality (score: 0.53). Multiple inconsistencies in documentation.,0,2025-12-09T17:23:46.823739
TND-01416,Plumber,Ben Arous,60,3353.0,2417.75,104.39,96,0.632,6570.61,informal,0.226,0.739,1,Good Payer,0.611,Acceptable risk profile for informal Plumber. Limited savings buffer ($935/month) may cause occasional late payments.,0,2024-10-22T17:23:46.823751
TND-01418,Carpenter,Sfax,51,1429.79,1206.38,467.41,81,0.713,2739.68,informal,0.568,1.0,1,Good Payer,0.628,Seasonal income fluctuations typical for Carpenter sector. Ledger legible but shows recording gaps. Generally reliable with occasional liquidity constraints.,0,2025-04-25T17:23:46.823774
TND-01419,Tailor,Bizerte,33,881.56,641.09,461.11,33,0.475,2945.75,informal,0.313,0.88,0,Defaulter,0.334,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2025-05-03T17:23:46.823788
TND-01420,Street Food Vendor,Bizerte,63,901.66,686.75,4.72,47,0.618,2677.55,informal,0.236,0.717,1,Good Payer,0.741,Steady cash flow verified via handwritten ledger. 47 months operational history as Street Food Vendor with consistent client base.,0,2025-03-12T17:23:46.823801
TND-01421,Tailor,Ariana,28,1633.96,1357.46,372.44,70,0.549,4655.26,informal,0.933,0.699,1,Good Payer,0.601,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2025-08-13T17:23:46.823813
TND-01422,Delivery Driver,Tunis,36,1377.0,1152.73,1392.65,66,0.3,3596.78,informal,0.588,0.765,0,Defaulter,0.281,Unverifiable income sources for Delivery Driver. Poor ledger quality (score: 0.76). Multiple inconsistencies in documentation.,0,2024-12-19T17:23:46.823827
TND-01423,Tailor,Sousse,59,1914.0,1357.66,2284.07,90,0.475,4510.08,informal,0.609,0.766,0,Defaulter,0.351,Unverifiable income sources for Tailor. Poor ledger quality (score: 0.77). Multiple inconsistencies in documentation.,0,2025-11-29T17:23:46.823839
TND-01424,Freelance Designer,Nabeul,40,1808.4,1432.53,93.66,34,0.668,5448.34,mixed,0.542,0.512,0,Late Payer,0.587,Moderate documentation quality (score: 0.51). Income verifiable but irregular. Payment history shows delays during low season.,0,2025-12-13T17:23:46.823851
TND-01425,Mechanic,Sfax,59,3106.12,2352.27,5061.51,90,0.371,6209.86,informal,0.581,1.0,0,Late Payer,0.46,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2025-01-02T17:23:46.823864
TND-01426,Carpenter,Sfax,42,2013.65,1611.09,1037.25,69,0.453,6323.86,informal,0.56,0.744,0,Defaulter,0.311,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2024-02-24T17:23:46.823876
TND-01427,Mechanic,Sousse,30,1662.52,1195.38,1142.48,3,0.497,4489.85,informal,0.857,0.747,0,Defaulter,0.445,High debt-to-income ratio (68.7%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2024-07-29T17:23:46.823888
TND-01428,Mechanic,Sousse,61,2073.79,1630.98,2099.6,115,0.45,6099.95,informal,0.525,0.832,0,Defaulter,0.356,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2024-12-24T17:23:46.823900
TND-01429,Private Tutor,Sousse,47,1438.8,864.28,14.87,24,0.8,2423.2,mixed,0.635,0.648,1,Good Payer,0.702,Steady cash flow verified via handwritten ledger. 24 months operational history as Private Tutor with consistent client base.,0,2025-09-14T17:23:46.823914
TND-01431,Plumber,Sfax,62,2787.98,1756.91,3097.23,82,0.461,11071.34,informal,0.192,0.878,0,Defaulter,0.259,Unverifiable income sources for Plumber. Poor ledger quality (score: 0.88). Multiple inconsistencies in documentation.,0,2024-04-10T17:23:46.823940
TND-01432,Market Vendor,Sousse,44,669.73,530.32,294.46,18,0.545,2004.92,informal,0.425,0.789,0,Defaulter,0.386,High debt-to-income ratio (44.0%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2024-06-15T17:23:46.823954
TND-01433,Mechanic,Sousse,46,1128.52,920.61,1363.92,6,0.403,4329.15,informal,0.52,0.436,0,Defaulter,0.275,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2025-04-20T17:23:46.823966
TND-01434,Mechanic,Sousse,23,1657.65,1112.82,768.33,11,0.527,2553.98,informal,0.956,0.568,1,Good Payer,0.468,Acceptable risk profile for informal Mechanic. Limited savings buffer ($545/month) may cause occasional late payments.,0,2024-04-20T17:23:46.823979
TND-01435,Tailor,Gabes,39,1886.53,1540.8,1771.47,114,0.347,5156.46,informal,0.484,0.888,0,Defaulter,0.356,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2024-02-08T17:23:46.823991
TND-01436,Private Tutor,Bizerte,21,1663.27,1223.23,7.68,4,0.65,5157.57,mixed,0.594,0.48,1,Good Payer,0.658,Strong informal credit history. Regular mobile money transactions align with declared income. Active business with repeat customer evidence.,0,2026-01-08T17:23:46.824003
TND-01437,Plumber,Gabes,43,1897.93,1591.84,210.98,103,0.56,6290.87,informal,0.444,0.693,1,Good Payer,0.741,Strong informal credit history. Regular mobile money transactions align with declared income. Active business with repeat customer evidence.,0,2024-09-03T17:23:46.824016
TND-01438,Carpenter,Ben Arous,48,1759.87,1134.79,339.34,7,0.676,3993.12,informal,0.529,0.604,0,Late Payer,0.596,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2025-04-29T17:23:46.824028
TND-01439,Delivery Driver,Ben Arous,34,1471.62,1054.98,430.31,13,0.605,5642.09,informal,0.693,0.926,0,Defaulter,0.423,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2024-11-05T17:23:46.824040
TND-01440,Delivery Driver,Ariana,46,1206.19,794.59,1715.04,75,0.409,3700.59,informal,0.442,0.649,0,Defaulter,0.357,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2024-07-13T17:23:46.824052
TND-01441,Market Vendor,Ben Arous,64,812.5,628.48,1087.59,60,0.368,1757.76,informal,0.597,1.0,0,Defaulter,0.431,High debt-to-income ratio (133.9%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2024-06-26T17:23:46.824063
TND-01442,Plumber,Sousse,22,2017.71,1622.93,2116.44,10,0.325,6992.04,informal,0.465,0.52,0,Defaulter,0.103,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2025-04-03T17:23:46.824077
TND-01443,Street Food Vendor,Tunis,32,1575.2,1266.25,2639.72,112,0.418,4793.77,informal,0.473,1.0,0,Defaulter,0.407,Unverifiable income sources for Street Food Vendor. Poor ledger quality (score: 1.00). Multiple inconsistencies in documentation.,0,2025-05-05T17:23:46.824090
TND-01444,Plumber,Nabeul,51,2511.97,1843.1,325.59,118,0.614,8076.04,informal,0.579,0.807,0,Late Payer,0.521,Acceptable risk profile for informal Plumber. Limited savings buffer ($669/month) may cause occasional late payments.,0,2024-02-19T17:23:46.824102
TND-01445,Market Vendor,Sfax,48,1054.03,709.71,211.75,79,0.738,3174.34,informal,0.648,0.856,1,Good Payer,0.682,Steady cash flow verified via handwritten ledger. 79 months operational history as Market Vendor with consistent client base.,0,2024-03-07T17:23:46.824115
TND-01446,Taxi Driver,Ben Arous,41,1714.05,1412.68,726.05,111,0.518,5006.71,informal,0.399,0.849,0,Late Payer,0.571,Moderate documentation quality (score: 0.85). Income verifiable but irregular. Payment history shows delays during low season.,0,2024-07-09T17:23:46.824128
TND-01447,Freelance Designer,Sfax,22,3123.96,1995.22,2267.21,1,0.552,10770.51,mixed,0.98,0.509,1,Good Payer,0.51,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2024-10-03T17:23:46.824141
TND-01448,Taxi Driver,Gabes,34,1925.0,1614.57,580.6,10,0.608,7341.53,informal,0.577,0.905,0,Late Payer,0.501,Acceptable risk profile for informal Taxi Driver. Limited savings buffer ($310/month) may cause occasional late payments.,0,2025-12-02T17:23:46.824153
TND-01449,Freelance Designer,Bizerte,23,2909.51,2204.08,1254.44,11,0.576,10118.44,mixed,0.641,0.58,0,Defaulter,0.399,High debt-to-income ratio (43.1%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2025-09-11T17:23:46.824166
TND-01450,Taxi Driver,Ariana,22,1975.58,1396.75,769.95,11,0.704,7121.26,informal,0.823,0.681,0,Late Payer,0.514,Seasonal income fluctuations typical for Taxi Driver sector. Ledger legible but shows recording gaps. Generally reliable with occasional liquidity constraints.,0,2025-12-15T17:23:46.824178
TND-01451,Freelance Designer,Bizerte,33,5134.2,4119.65,4859.88,104,0.397,12984.69,mixed,0.49,1.0,0,Defaulter,0.25,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2025-04-26T17:23:46.824189
TND-01452,Tailor,Nabeul,62,1483.88,1149.63,884.06,76,0.586,4235.31,informal,0.594,1.0,0,Defaulter,0.448,High debt-to-income ratio (59.6%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2025-05-06T17:23:46.824203
TND-01453,Electrician,Bizerte,23,2557.62,1714.95,2769.24,19,0.337,6502.42,informal,0.854,0.455,0,Defaulter,0.357,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2025-06-17T17:23:46.824215
TND-01454,Plumber,Sousse,35,2272.57,1771.81,3209.41,76,0.355,7106.98,informal,0.324,0.64,0,Defaulter,0.344,High debt-to-income ratio (141.2%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2025-02-21T17:23:46.824227
TND-01455,Electrician,Ariana,56,2692.5,1738.31,2215.83,120,0.614,9933.16,informal,0.212,1.0,0,Defaulter,0.421,Unverifiable income sources for Electrician. Poor ledger quality (score: 1.00). Multiple inconsistencies in documentation.,0,2024-05-29T17:23:46.824239
TND-01456,Artisan,Ariana,52,1456.61,1018.79,877.24,39,0.522,5270.19,informal,0.683,0.578,0,Late Payer,0.515,Moderate documentation quality (score: 0.58). Income verifiable but irregular. Payment history shows delays during low season.,0,2025-06-29T17:23:46.824251
TND-01457,Taxi Driver,Nabeul,24,2313.24,1416.56,3718.91,22,0.374,7652.99,informal,0.489,0.649,0,Defaulter,0.314,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2024-12-10T17:23:46.824263
TND-01458,Street Food Vendor,Nabeul,57,1385.55,1092.18,531.71,77,0.582,3011.29,informal,0.658,0.788,1,Good Payer,0.626,Moderate documentation quality (score: 0.79). Income verifiable but irregular. Payment history shows delays during low season.,0,2024-03-01T17:23:46.824275
TND-01459,Artisan,Gabes,21,1885.42,1526.91,832.0,10,0.482,4639.03,informal,0.576,0.485,0,Defaulter,0.293,High debt-to-income ratio (44.1%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2024-11-22T17:23:46.824287
TND-01460,Tailor,Ben Arous,41,2254.5,1634.1,4253.88,94,0.377,7618.0,informal,0.478,0.774,0,Defaulter,0.3,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2025-01-29T17:23:46.824298
TND-01461,Carpenter,Sousse,37,2360.34,1679.63,2567.51,61,0.452,8590.68,informal,0.26,0.746,0,Defaulter,0.279,High debt-to-income ratio (108.8%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2025-01-24T17:23:46.824311
TND-01462,Carpenter,Bizerte,45,1813.72,1478.89,1113.59,46,0.531,4862.16,informal,0.319,0.961,0,Defaulter,0.393,Unverifiable income sources for Carpenter. Poor ledger quality (score: 0.96). Multiple inconsistencies in documentation.,0,2025-07-02T17:23:46.824327
TND-01463,Freelance Designer,Bizerte,55,1928.56,1383.72,55.53,55,0.58,4074.81,mixed,0.32,0.697,1,Good Payer,0.526,Acceptable risk profile for informal Freelance Designer. Limited savings buffer ($545/month) may cause occasional late payments.,0,2025-08-20T17:23:46.824340
TND-01464,Freelance Designer,Bizerte,24,1769.25,1332.01,77.44,12,0.65,6513.72,mixed,0.518,0.454,0,Late Payer,0.645,Acceptable risk profile for informal Freelance Designer. Limited savings buffer ($437/month) may cause occasional late payments.,0,2024-03-11T17:23:46.824352
TND-01465,Electrician,Tunis,58,2806.64,2024.14,3994.27,99,0.462,7626.89,informal,0.582,0.885,1,Good Payer,0.491,Moderate documentation quality (score: 0.89). Income verifiable but irregular. Payment history shows delays during low season.,0,2024-07-05T17:23:46.824368
TND-01466,Street Food Vendor,Sfax,34,1073.86,889.79,459.15,47,0.587,3629.08,informal,0.59,0.667,0,Late Payer,0.486,Acceptable risk profile for informal Street Food Vendor. Limited savings buffer ($184/month) may cause occasional late payments.,0,2024-09-01T17:23:46.824392
TND-01468,Tailor,Sousse,42,1629.66,1321.81,219.51,67,0.682,4237.19,informal,0.736,0.802,1,Good Payer,0.617,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2024-10-10T17:23:46.824426
TND-01469,Tailor,Ben Arous,28,975.33,806.86,207.39,40,0.489,2735.77,informal,0.56,0.634,1,Good Payer,0.566,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2024-02-11T17:23:46.824439
TND-01470,Artisan,Ariana,27,1500.62,1234.83,395.11,54,0.639,3664.32,informal,0.791,0.619,1,Good Payer,0.587,Moderate documentation quality (score: 0.62). Income verifiable but irregular. Payment history shows delays during low season.,0,2024-10-11T17:23:46.824451
TND-01471,Private Tutor,Nabeul,39,2777.76,2152.62,468.47,119,0.716,8730.53,mixed,0.748,0.919,1,Good Payer,0.737,Steady cash flow verified via digital ledger. 119 months operational history as Private Tutor with consistent client base.,0,2025-01-09T17:23:46.824464
TND-01472,Carpenter,Sfax,50,2615.62,2107.75,2397.37,70,0.448,7511.81,informal,0.622,1.0,1,Good Payer,0.476,Moderate documentation quality (score: 1.00). Income verifiable but irregular. Payment history shows delays during low season.,0,2025-05-28T17:23:46.824478
TND-01473,Plumber,Nabeul,30,2844.68,2118.76,5260.66,29,0.349,9098.05,informal,0.565,0.724,0,Defaulter,0.292,High debt-to-income ratio (184.9%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2024-01-30T17:23:46.824490
TND-01474,Private Tutor,Ben Arous,38,2801.33,2067.52,4497.81,112,0.473,9127.21,mixed,0.519,1.0,0,Defaulter,0.282,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2024-11-20T17:23:46.824503
TND-01475,Taxi Driver,Ben Arous,41,2298.68,1689.98,2754.07,26,0.507,6107.42,informal,0.714,0.897,0,Defaulter,0.212,High debt-to-income ratio (119.8%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2025-03-02T17:23:46.824515
TND-01476,Taxi Driver,Tunis,56,2124.94,1608.15,1020.78,75,0.556,4587.6,informal,0.676,0.969,1,Good Payer,0.536,Moderate documentation quality (score: 0.97). Income verifiable but irregular. Payment history shows delays during low season.,0,2024-08-05T17:23:46.824529
TND-01477,Market Vendor,Sousse,22,1139.96,878.13,746.22,11,0.538,3427.36,informal,0.402,0.724,0,Defaulter,0.442,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2025-10-26T17:23:46.824542
